,gene,baseMean,fold,lfcSE,stat,pvalue,padj,DEG,HARs.Intron,HARs.Flanking,HARs.FlankingandIntron,HARs.Intron.Simp,HARs.Flanking.Simp,HARs.FlankingandIntron.Simp,hCONDELs.Intron,hCONDELs.Flanking,hCONDELs.FlankingandIntron,hCONDELs.Intron.Simp,hCONDELs.Flanking.Simp,hCONDELs.FlankingandIntron.Simp,HARorhCONDEL,HARandhCONDEL,condition,family,group,genegroup
991,SLIT2,61.8687978,-2.106450673,0.595870315,-3.535082417,0.000407648,0.007359211,TRUE,HARsv2_2013,HARsv2_2012,"HARsv2_2012,HARsv2_2013",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6b2,SLIT,B,C
992,SLIT2,43.43951836,1.624126915,0.424493433,3.826035437,0.000130224,0.004705385,TRUE,HARsv2_2013,HARsv2_2012,"HARsv2_2012,HARsv2_2013",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip5,SLIT,C,C
993,SLIT2,61.99933061,1.480032551,0.299245087,4.945887561,7.58E-07,6.08E-05,TRUE,HARsv2_2013,HARsv2_2012,"HARsv2_2012,HARsv2_2013",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst3,SLIT,B,C
994,SLIT2,111.7764086,-2.458878322,0.502026695,-4.897903532,9.69E-07,5.89E-05,TRUE,HARsv2_2013,HARsv2_2012,"HARsv2_2012,HARsv2_2013",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L56NP1,SLIT,A,C
995,SLIT2,6.297975509,-2.695187911,0.54907442,-4.908602205,9.17E-07,0.000117651,TRUE,HARsv2_2013,HARsv2_2012,"HARsv2_2012,HARsv2_2013",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6b1,SLIT,B,C
996,SLIT2,34.65930417,2.108974839,0.319354925,6.603858825,4.01E-11,1.20E-08,TRUE,HARsv2_2013,HARsv2_2012,"HARsv2_2012,HARsv2_2013",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst9,SLIT,B,C
997,SLIT2,253.6665292,-1.511454403,0.255851021,-5.907556666,3.47E-09,4.13E-07,TRUE,HARsv2_2013,HARsv2_2012,"HARsv2_2012,HARsv2_2013",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L5IT2,SLIT,B,C
998,SLIT2,85.8032941,2.694333011,0.564452001,4.773360723,1.81E-06,0.000148018,TRUE,HARsv2_2013,HARsv2_2012,"HARsv2_2012,HARsv2_2013",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst4,SLIT,B,C
999,SLIT3,196.0208754,-1.038058124,0.289396051,-3.586980955,0.000334529,0.006531177,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L56NP1,SLIT,A,C
1000,SLIT3,8.525170929,-1.533249207,0.417500411,-3.672449576,0.000240237,0.006803223,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst9,SLIT,B,C
1001,SLIT3,17.74579905,-2.851334724,0.760933072,-3.747155735,0.000178851,0.005629797,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip1,SLIT,C,C
1002,SLIT3,34.03484342,-2.501431975,0.633301649,-3.949827038,7.82E-05,0.002059803,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L5IT1,SLIT,B,C
1003,SLIT3,13.75742837,-3.191843617,0.767633968,-4.158028113,3.21E-05,0.001483908,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip3,SLIT,C,C
1004,SLIT3,8.001715036,-2.072697953,0.570911102,-3.630509101,0.000282863,0.005590248,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Chandelier1,SLIT,A,C
1005,SLIT3,673.8784655,-0.840581075,0.148269422,-5.669281381,1.43E-08,1.73E-06,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L23IT3,SLIT,A,C
1006,SLIT3,33.57825819,-1.774650679,0.450727573,-3.93730223,8.24E-05,0.004357766,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Lamp52,SLIT,B,C
1007,SLIT3,25.21662034,-2.723664195,0.747911792,-3.641691739,0.000270852,0.00507848,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6ITCar31,SLIT,B,C
1008,SLIT3,210.7982919,-1.824721608,0.375269252,-4.86243304,1.16E-06,0.000115399,TRUE,HARsv2_2387,NA,HARsv2_2387,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6b3,SLIT,B,C
1009,SLITRK1,15.45953646,-4.096816783,0.839822733,-4.87819229,1.07E-06,4.18E-05,TRUE,NA,HARsv2_0653,HARsv2_0653,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L56NP2,SLIT and NTRK like receptor,A,C
1010,SLITRK2,4.344518338,1.325219556,0.379175435,3.495003724,0.000474055,0.007359142,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6CT1,SLIT and NTRK like receptor,B,C
1011,SLITRK4,5.7240181,1.713044518,0.331452974,5.168288266,2.36E-07,2.25E-05,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst1,SLIT and NTRK like receptor,B,C
1012,SLITRK5,54.22783154,-1.783975375,0.308048603,-5.791213967,6.99E-09,9.14E-07,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L4IT1,SLIT and NTRK like receptor,A,C
1013,SLITRK5,11.98669314,-4.233387009,0.845913612,-5.004514586,5.60E-07,0.00014198,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Oligo1,SLIT and NTRK like receptor,B,C
1014,SLITRK5,57.48670102,-1.179361444,0.318118124,-3.70730667,0.000209475,0.005413868,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L4IT2,SLIT and NTRK like receptor,A,C
1015,SLITRK5,49.96650274,-1.261809711,0.260047148,-4.852234373,1.22E-06,6.91E-05,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L56NP1,SLIT and NTRK like receptor,A,C
1016,SLITRK5,87.27279924,-1.484190683,0.347560358,-4.270310603,1.95E-05,0.000594574,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6CT1,SLIT and NTRK like receptor,B,C
1017,SLITRK5,68.07491012,-1.600007836,0.308212156,-5.191254808,2.09E-07,1.44E-05,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5IT1,SLIT and NTRK like receptor,B,C
1018,SLITRK5,129.3539162,-1.863652953,0.3416513,-5.454839338,4.90E-08,4.04E-06,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6IT1,SLIT and NTRK like receptor,B,C
1019,SLITRK5,35.86452556,-2.071401543,0.347394197,-5.962683206,2.48E-09,5.65E-07,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET1,SLIT and NTRK like receptor,B,C
1020,SLITRK5,44.39300641,-1.59146953,0.41797768,-3.807546685,0.000140352,0.004077363,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Pvalb4,SLIT and NTRK like receptor,B,C
1021,SLITRK5,50.8095317,-1.396873698,0.368682225,-3.788828441,0.000151359,0.003932144,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Lamp5Lhx61,SLIT and NTRK like receptor,B,C
1022,SLITRK5,38.17311171,-1.69527631,0.370212078,-4.579203139,4.67E-06,0.000358517,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Vip5,SLIT and NTRK like receptor,C,C
1023,SLITRK5,90.50943076,-1.889089586,0.372279893,-5.074379842,3.89E-07,3.34E-05,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L23IT1,SLIT and NTRK like receptor,A,C
1024,SLITRK5,82.82822787,-1.798045155,0.356401273,-5.045002057,4.54E-07,3.06E-05,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5IT2,SLIT and NTRK like receptor,B,C
1025,SLITRK5,50.20311602,-1.475558962,0.338896595,-4.354009401,1.34E-05,0.000656407,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst8,SLIT and NTRK like receptor,B,C
1026,SLITRK5,68.80010954,-1.771648038,0.358180417,-4.946244832,7.57E-07,4.59E-05,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6ITCar32,SLIT and NTRK like receptor,B,C
1027,SLITRK5,23.31538597,-2.000252609,0.372565795,-5.368857351,7.92E-08,6.89E-06,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Pvalb3,SLIT and NTRK like receptor,B,C
1028,SLITRK5,22.005299,-1.873137962,0.459197459,-4.079155763,4.52E-05,0.00204254,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Vip1,SLIT and NTRK like receptor,C,C
1029,SLITRK5,102.2038737,-1.220071608,0.3170835,-3.847792799,0.000119187,0.002857995,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6b2,SLIT and NTRK like receptor,B,C
1030,SLITRK5,42.56428363,-1.927105997,0.29728421,-6.482369176,9.03E-11,1.99E-08,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L23IT2,SLIT and NTRK like receptor,A,C
1031,SLITRK5,21.71466971,-1.869928061,0.45616138,-4.099268687,4.14E-05,0.001706013,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Pvalb2,SLIT and NTRK like receptor,B,C
1032,SLITRK5,39.72756045,-2.263308769,0.417884813,-5.416106777,6.09E-08,6.32E-06,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET2,SLIT and NTRK like receptor,B,C
1033,SLITRK5,42.50112251,-1.79484997,0.307229915,-5.842041692,5.16E-09,6.09E-07,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6ITCar31,SLIT and NTRK like receptor,B,C
1034,SLITRK5,29.30196685,-1.571029474,0.38774473,-4.051710706,5.08E-05,0.003275679,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sncg3,SLIT and NTRK like receptor,B,C
1035,SLITRK5,109.1416021,-2.096798081,0.397088917,-5.280424583,1.29E-07,1.12E-05,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L23IT3,SLIT and NTRK like receptor,A,C
1036,SLITRK5,38.64435656,-1.501852278,0.365458998,-4.109495964,3.97E-05,0.0025187,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Lamp52,SLIT and NTRK like receptor,B,C
1037,SLITRK5,18.37022288,-1.792539876,0.458415758,-3.910292887,9.22E-05,0.003560696,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst4,SLIT and NTRK like receptor,B,C
1038,SRPX,16.17156345,-2.508137674,0.728673334,-3.442060462,0.000577301,0.009100767,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6IT1,Sushi domain containing protein,B,C
1039,SUSD1,30.55789064,1.305677903,0.323215672,4.039649118,5.35E-05,0.001973573,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,341,NA,341,TRUE,FALSE,TRUE,TRUE,FALSE,Sst8,Sushi domain containing protein,B,C
1040,SUSD1,14.10762469,0.973000449,0.208965776,4.656267002,3.22E-06,0.000194044,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,341,NA,341,TRUE,FALSE,TRUE,TRUE,FALSE,Sst1,Sushi domain containing protein,B,C
1041,SUSD4,162.2164795,0.88819353,0.210663747,4.216166951,2.48E-05,0.000911533,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET2,Sushi domain containing protein,B,C
1042,SUSD4,55.04219548,-0.909634074,0.202186858,-4.498977241,6.83E-06,0.000447722,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst4,Sushi domain containing protein,B,C
1043,SUSD4,63.40627896,-1.60588893,0.370598477,-4.333231326,1.47E-05,0.000647005,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L4IT2,Sushi domain containing protein,A,C
1044,SUSD4,185.6267237,0.854240611,0.236169529,3.617065317,0.000297962,0.008965091,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET1,Sushi domain containing protein,B,C
1045,SUSD5,4.401694403,1.93911035,0.396749405,4.887494028,1.02E-06,9.98E-05,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Vip5,Sushi domain containing protein,C,C
1046,SUSD5,7.27719093,1.603004337,0.466126733,3.438988208,0.000583893,0.009115213,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6ITCar32,Sushi domain containing protein,B,C
1047,SUSD5,4.853997132,1.625295692,0.386857741,4.201274831,2.65E-05,0.000875292,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6ITCar31,Sushi domain containing protein,B,C
1048,SUSD5,4.018599311,2.506649565,0.442845621,5.660323706,1.51E-08,2.57E-06,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Vip1,Sushi domain containing protein,C,C
1049,SUSD5,10.9779079,1.39963644,0.37422461,3.740097262,0.000183949,0.004417225,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L23IT3,Sushi domain containing protein,A,C
1050,SUSD6,33.70928987,-1.308633061,0.335273379,-3.90318213,9.49E-05,0.004125574,TRUE,HARsv2_0795,NA,HARsv2_0795,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Pax61,Sushi domain containing protein,B,C
1051,SUSD6,27.6524469,-1.570329321,0.369386647,-4.25118053,2.13E-05,0.001483308,TRUE,HARsv2_0795,NA,HARsv2_0795,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Lamp52,Sushi domain containing protein,B,C
1052,SVEP1,9.433195945,-2.160565334,0.516503421,-4.183061031,2.88E-05,0.001017802,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET2,Sushi domain containing protein,B,C
1053,SVEP1,20.44280735,-2.001279269,0.368559659,-5.430000873,5.64E-08,6.43E-06,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst8,Sushi domain containing protein,B,C
1054,SVEP1,18.1375509,-2.191301249,0.506493381,-4.32641636,1.52E-05,0.000488785,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6CT1,Sushi domain containing protein,B,C
1055,SVEP1,64.32825826,-2.494968609,0.590266981,-4.226847659,2.37E-05,0.000811604,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6b2,Sushi domain containing protein,B,C
1056,SVEP1,11.81645955,2.050214237,0.526035184,3.897484992,9.72E-05,0.005516347,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Vip6,Sushi domain containing protein,C,C
1057,SVEP1,11.00592006,-1.736747525,0.382512186,-4.540371758,5.62E-06,0.000383402,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Pvalb1,Sushi domain containing protein,B,C
1058,SVEP1,24.18003476,0.969520913,0.210376221,4.608509964,4.06E-06,0.000258859,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst9,Sushi domain containing protein,B,C
1059,SVEP1,8.922312262,-2.417839058,0.347567018,-6.956468631,3.49E-12,1.66E-09,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst1,Sushi domain containing protein,B,C
1060,TENM1,313.9385339,0.905446223,0.226680988,3.994363309,6.49E-05,0.001785928,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6b2,Teneurin,B,C
1061,TENM1,189.2804001,1.038856724,0.210777861,4.928680452,8.28E-07,6.61E-05,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst2,Teneurin,B,C
1062,TENM1,19.05435657,1.450331197,0.352673683,4.112388493,3.92E-05,0.001197691,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L5IT1,Teneurin,B,C
1063,TENM1,25.00280104,2.133335449,0.288557218,7.393110684,1.43E-13,8.56E-11,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip4,Teneurin,C,C
1064,TENM1,89.19777641,1.602126118,0.353913333,4.526888275,5.99E-06,0.000653507,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sncg2,Teneurin,B,C
1065,TENM1,68.1209826,1.591225844,0.322391582,4.935692905,7.99E-07,6.06E-05,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst1,Teneurin,B,C
1066,TENM1,23.94142117,1.301533999,0.348436192,3.735358233,0.000187448,0.006137545,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip5,Teneurin,C,C
1067,TENM1,606.85606,1.132668218,0.331101361,3.420910785,0.000624118,0.009945018,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Chandelier1,Teneurin,A,C
1068,TENM1,104.5211167,1.340567126,0.321254284,4.172915946,3.01E-05,0.001933365,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6b1,Teneurin,B,C
1069,TENM1,373.8385656,1.496961833,0.301382137,4.966989239,6.80E-07,5.30E-05,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Pvalb4,Teneurin,B,C
1070,TENM1,212.7229113,1.68473935,0.372627562,4.521241905,6.15E-06,0.000497399,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst7,Teneurin,B,C
1071,TENM1,20.70357834,1.214434064,0.324755099,3.739538099,0.000184359,0.005072413,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip2,Teneurin,C,C
1072,TENM1,54.97926769,2.036079292,0.39052123,5.213748027,1.85E-07,1.86E-05,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Lamp51,Teneurin,B,C
1073,TENM1,28.30374964,2.215676269,0.420505179,5.269082001,1.37E-07,2.09E-05,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Pax61,Teneurin,B,C
1074,TENM1,382.7661695,1.272311486,0.298677058,4.259823279,2.05E-05,0.001075606,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst4,Teneurin,B,C
1075,TENM1,14.07592838,1.998821396,0.493586369,4.049587922,5.13E-05,0.005567699,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Pax62,Teneurin,B,C
1076,TENM1,11.34974705,1.567070834,0.397871068,3.938639825,8.19E-05,0.004513251,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sncg3,Teneurin,B,C
1077,TENM1,72.29895599,2.151779893,0.220983172,9.737302029,2.09E-22,3.67E-19,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Lamp5Lhx61,Teneurin,B,C
1078,TENM1,234.4189961,1.671997834,0.375585514,4.451710116,8.52E-06,0.000484082,TRUE,"HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",HARsv2_3140,"HARsv2_3140,HARsv2_3135,HARsv2_3136,HARsv2_3137,HARsv2_3138,HARsv2_3139",TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Pvalb2,Teneurin,B,C
